variable,Estimate,Std. Error,z value,Pr(>|z|),name,model,AIC,residual_deviance,residual_df,null_deviance,null_df,df,AIC_weight,delta_AIC
Distance,-0.0027089938943540884,9.713578112470393e-4,-2.7888733307000986,0.0052891747563125514,RS.glm.12,n ~ I(`Length Mm`^2) + `Length Mm` + Distance + I(Julian^2) + Julian,1398.1084006215597,423.54692007473506,632,434.14145892149867,637,7,1.410163348284608e-4,13.608741773908378
I(Julian^2),0.0011740021341154025,0.0020937068786712823,0.5607289855495212,0.5749823043185746,RS.glm.12,n ~ I(`Length Mm`^2) + `Length Mm` + Distance + I(Julian^2) + Julian,1398.1084006215597,423.54692007473506,632,434.14145892149867,637,7,1.410163348284608e-4,13.608741773908378
Julian,-0.5679208490005107,1.0141988075681139,-0.559969943528423,0.5754999391366916,RS.glm.12,n ~ I(`Length Mm`^2) + `Length Mm` + Distance + I(Julian^2) + Julian,1398.1084006215597,423.54692007473506,632,434.14145892149867,637,7,1.410163348284608e-4,13.608741773908378
(Intercept),-0.15251029180996273,125.87917982168278,-0.001211560895344289,0.9990333145036286,RS.glm.39,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Intertidal + I(Julian^2) + Julian,1398.2106433169881,424.18666738140865,631,436.77028191331567,637,8,1.3398855499271547e-4,13.710984469336836
I(`Length Mm`^2),-6.213695742760084e-5,1.0435829432282058e-4,-0.5954194425158693,0.5515631324786694,RS.glm.39,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Intertidal + I(Julian^2) + Julian,1398.2106433169881,424.18666738140865,631,436.77028191331567,637,8,1.3398855499271547e-4,13.710984469336836
`Length Mm`,0.061242217871441934,0.0900452442740033,0.6801271779005323,0.4964239371466426,RS.glm.39,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Intertidal + I(Julian^2) + Julian,1398.2106433169881,424.18666738140865,631,436.77028191331567,637,8,1.3398855499271547e-4,13.710984469336836
SEXM,0.45780965268631274,0.19201400621948797,2.3842513455138175,0.017113909145833862,RS.glm.39,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Intertidal + I(Julian^2) + Julian,1398.2106433169881,424.18666738140865,631,436.77028191331567,637,8,1.3398855499271547e-4,13.710984469336836
IntertidalUpstream,-0.4564452942952669,0.23372204889861536,-1.952940667969521,0.05082662606803108,RS.glm.39,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Intertidal + I(Julian^2) + Julian,1398.2106433169881,424.18666738140865,631,436.77028191331567,637,8,1.3398855499271547e-4,13.710984469336836
I(Julian^2),2.6057254392614673e-4,0.0021325043165118383,0.1221908635347422,0.9027478620778837,RS.glm.39,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Intertidal + I(Julian^2) + Julian,1398.2106433169881,424.18666738140865,631,436.77028191331567,637,8,1.3398855499271547e-4,13.710984469336836
Julian,-0.12565413069041081,1.0326818972608516,-0.12167747979673459,0.9031544492120742,RS.glm.39,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Intertidal + I(Julian^2) + Julian,1398.2106433169881,424.18666738140865,631,436.77028191331567,637,8,1.3398855499271547e-4,13.710984469336836
(Intercept),-3.507385853098056,3.6286359831109314,-0.9665852043089413,0.3337514339686489,RS.glm.124,n ~ `Length Mm` + Julian,1399.855892229779,422.10613955652815,635,424.7648420689254,637,4,5.8858127493078565e-5,15.356233382127812
`Length Mm`,0.005830894320134535,0.0038911662775806895,1.4984952850074196,0.13400461673175332,RS.glm.124,n ~ `Length Mm` + Julian,1399.855892229779,422.10613955652815,635,424.7648420689254,637,4,5.8858127493078565e-5,15.356233382127812
Julian,0.0027154953688180257,0.015252934916657144,0.17803100738681693,0.8586986243401038,RS.glm.124,n ~ `Length Mm` + Julian,1399.855892229779,422.10613955652815,635,424.7648420689254,637,4,5.8858127493078565e-5,15.356233382127812
(Intercept),-0.2903422257475705,18.64068212644851,-0.015575729674377939,0.9875728682489154,RS.glm.34,n ~ I(`Length Mm`^2) + `Length Mm`,1399.86846666058,422.08601711614523,635,424.7318686949643,637,4,5.8489234637050703e-5,15.368807812928708
I(`Length Mm`^2),1.4490522630661457e-5,1.0114452454781377e-4,0.14326551729264783,0.8860804880743912,RS.glm.34,n ~ I(`Length Mm`^2) + `Length Mm`,1399.86846666058,422.08601711614523,635,424.7318686949643,637,4,5.8489234637050703e-5,15.368807812928708
`Length Mm`,-0.006375637622407449,0.08691004429906657,-0.07335904237337876,0.9415204091910943,RS.glm.34,n ~ I(`Length Mm`^2) + `Length Mm`,1399.86846666058,422.08601711614523,635,424.7318686949643,637,4,5.8489234637050703e-5,15.368807812928708
(Intercept),49.17525442798044,125.00573656276777,0.3933839820486047,0.6940358984925212,RS.glm.11,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + I(Julian^2) + Julian,1399.8746326908113,423.63111209827264,632,432.4083303189498,637,7,5.830918912668848e-5,15.374973843159978
I(`Length Mm`^2),-4.79793726856543e-5,1.0424882208445288e-4,-0.460238990967071,0.6453446868558963,RS.glm.11,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + I(Julian^2) + Julian,1399.8746326908113,423.63111209827264,632,432.4083303189498,637,7,5.830918912668848e-5,15.374973843159978
`Length Mm`,0.048432425768400816,0.08991832536507813,0.5386268657891473,0.5901443460919179,RS.glm.11,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + I(Julian^2) + Julian,1399.8746326908113,423.63111209827264,632,432.4083303189498,637,7,5.830918912668848e-5,15.374973843159978
SEXM,0.4564277368096152,0.19253138743364742,2.370666637235526,0.017756037903022305,RS.glm.11,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + I(Julian^2) + Julian,1399.8746326908113,423.63111209827264,632,432.4083303189498,637,7,5.830918912668848e-5,15.374973843159978
I(Julian^2),0.0010625394095947957,0.0021201960859437213,0.50115148152528,0.6162645175507777,RS.glm.11,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + I(Julian^2) + Julian,1399.8746326908113,423.63111209827264,632,432.4083303189498,637,7,5.830918912668848e-5,15.374973843159978
Julian,-0.5121245311936538,1.0268569185883931,-0.4987301754733899,0.6179694834900712,RS.glm.11,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + I(Julian^2) + Julian,1399.8746326908113,423.63111209827264,632,432.4083303189498,637,7,5.830918912668848e-5,15.374973843159978
(Intercept),26.04664534636082,124.63348446640877,0.20898593550420164,0.8344592180432625,RS.glm.81,n ~ `Length Mm` + Intertidal + I(Julian^2) + Julian,1399.9235021430102,422.9356121958077,633,429.59666078925994,637,6,5.6901686066308585e-5,15.423843295358893
`Length Mm`,0.006705252210535154,0.0038932046686780916,1.7222963551032295,0.08501584765151143,RS.glm.81,n ~ `Length Mm` + Intertidal + I(Julian^2) + Julian,1399.9235021430102,422.9356121958077,633,429.59666078925994,637,6,5.6901686066308585e-5,15.423843295358893
IntertidalUpstream,-0.4548193302098696,0.2332976924169829,-1.949523484342707,0.05123294105777113,RS.glm.81,n ~ `Length Mm` + Intertidal + I(Julian^2) + Julian,1399.9235021430102,422.9356121958077,633,429.59666078925994,637,6,5.6901686066308585e-5,15.423843295358893
I(Julian^2),5.004410885239484e-4,0.0021281323515951723,0.23515505891766345,0.8140883857578773,RS.glm.81,n ~ `Length Mm` + Intertidal + I(Julian^2) + Julian,1399.9235021430102,422.9356121958077,633,429.59666078925994,637,6,5.6901686066308585e-5,15.423843295358893
Julian,-0.24182263160636955,1.0304627355145175,-0.23467382494489308,0.8144619051123513,RS.glm.81,n ~ `Length Mm` + Intertidal + I(Julian^2) + Julian,1399.9235021430102,422.9356121958077,633,429.59666078925994,637,6,5.6901686066308585e-5,15.423843295358893
(Intercept),-2.8576988298473927,18.647773777856877,-0.15324611205015476,0.8782041949439277,RS.glm.110,n ~ I(`Length Mm`^2) + `Length Mm` + Intertidal + Julian,1399.9692990543554,422.9103193861625,633,429.52409109952794,637,6,5.561353000783478e-5,15.46964020670407
I(`Length Mm`^2),2.3761262943131306e-6,1.0246741925163842e-4,0.023189090851189142,0.9814994405087467,RS.glm.110,n ~ I(`Length Mm`^2) + `Length Mm` + Intertidal + Julian,1399.9692990543554,422.9103193861625,633,429.52409109952794,637,6,5.561353000783478e-5,15.46964020670407
`Length Mm`,0.004607205460369152,0.08825924359188972,0.05220082648422466,0.9583686743940553,RS.glm.110,n ~ I(`Length Mm`^2) + `Length Mm` + Intertidal + Julian,1399.9692990543554,422.9103193861625,633,429.52409109952794,637,6,5.561353000783478e-5,15.46964020670407
IntertidalUpstream,-0.46416985543437045,0.23205770398400993,-2.0002346289970805,0.04547493414750044,RS.glm.110,n ~ I(`Length Mm`^2) + `Length Mm` + Intertidal + Julian,1399.9692990543554,422.9103193861625,633,429.52409109952794,637,6,5.561353000783478e-5,15.46964020670407
Julian,7.213109684121122e-4,0.015432430127020967,0.04673994714216484,0.9627204919061443,RS.glm.110,n ~ I(`Length Mm`^2) + `Length Mm` + Intertidal + Julian,1399.9692990543554,422.9103193861625,633,429.52409109952794,637,6,5.561353000783478e-5,15.46964020670407
(Intercept),73.30068552437288,123.8830822738276,0.5916924585582328,0.5540565474752173,RS.glm.70,n ~ `Length Mm` + I(Julian^2) + Julian,1401.529247739142,422.1489412288541,634,425.13760483408083,637,5,2.5494230578044614e-5,17.029588891490675
`Length Mm`,0.006022290942428738,0.003891784682953907,1.5474368273266734,0.12175794661530194,RS.glm.70,n ~ `Length Mm` + I(Julian^2) + Julian,1401.529247739142,422.1489412288541,634,425.13760483408083,637,5,2.5494230578044614e-5,17.029588891490675
I(Julian^2),0.0013101656177730335,0.002115141081441561,0.6194223303913602,0.5356381741711483,RS.glm.70,n ~ `Length Mm` + I(Julian^2) + Julian,1401.529247739142,422.1489412288541,634,425.13760483408083,637,5,2.5494230578044614e-5,17.029588891490675
Julian,-0.6322956815742933,1.0243042673273535,-0.6172928315764015,0.5370415942002387,RS.glm.70,n ~ `Length Mm` + I(Julian^2) + Julian,1401.529247739142,422.1489412288541,634,425.13760483408083,637,5,2.5494230578044614e-5,17.029588891490675
(Intercept),-0.38326341063768066,18.629626194054357,-0.020572791243658937,0.9835864453136656,RS.glm.98,n ~ I(`Length Mm`^2) + `Length Mm` + Julian,1401.828223353613,422.10989419565493,634,424.796533926721,637,5,2.195432958082827e-5,17.328564505961822
I(`Length Mm`^2),1.745353363322618e-5,1.0229448619180832e-4,0.17062047313576367,0.864522198745536,RS.glm.98,n ~ I(`Length Mm`^2) + `Length Mm` + Julian,1401.828223353613,422.10989419565493,634,424.796533926721,637,5,2.195432958082827e-5,17.328564505961822
`Length Mm`,-0.009168613030270044,0.08806020599288143,-0.10411755147394514,0.9170760624963638,RS.glm.98,n ~ I(`Length Mm`^2) + `Length Mm` + Julian,1401.828223353613,422.10989419565493,634,424.796533926721,637,5,2.195432958082827e-5,17.328564505961822
Julian,0.0030750742544471505,0.015436501769336326,0.19920797473399052,0.8421000615075798,RS.glm.98,n ~ I(`Length Mm`^2) + `Length Mm` + Julian,1401.828223353613,422.10989419565493,634,424.796533926721,637,5,2.195432958082827e-5,17.328564505961822
(Intercept),-5.412457877112373,3.6692495851510745,-1.475085777488621,0.14018948365367373,RS.glm.91,n ~ SEX + Distance + Julian + origin,1401.8850295675263,428.93398862970776,646,446.26952301251185,650,6,2.1339530837967628e-5,17.385370719875027
SEXM,0.3687422114436362,0.18396483805468414,2.0044167969426114,0.04502543149793555,RS.glm.91,n ~ SEX + Distance + Julian + origin,1401.8850295675263,428.93398862970776,646,446.26952301251185,650,6,2.1339530837967628e-5,17.385370719875027
Distance,-0.001778210845986926,9.562263662017357e-4,-1.8596128582505282,0.06294031880484728,RS.glm.91,n ~ SEX + Distance + Julian + origin,1401.8850295675263,428.93398862970776,646,446.26952301251185,650,6,2.1339530837967628e-5,17.385370719875027
Julian,0.024069136915359182,0.015015094429234653,1.6029960403376584,0.10893552830384638,RS.glm.91,n ~ SEX + Distance + Julian + origin,1401.8850295675263,428.93398862970776,646,446.26952301251185,650,6,2.1339530837967628e-5,17.385370719875027
originHatchery,-0.49559064541141695,0.19995732034944202,-2.4784821308133713,0.013194271998841085,RS.glm.91,n ~ SEX + Distance + Julian + origin,1401.8850295675263,428.93398862970776,646,446.26952301251185,650,6,2.1339530837967628e-5,17.385370719875027
(Intercept),26.31532445517927,125.24469681676058,0.21011128713641217,0.8335808162481074,RS.glm.44,n ~ I(`Length Mm`^2) + `Length Mm` + Intertidal + I(Julian^2) + Julian,1401.9232002532476,422.9349645582315,632,429.5963078114579,637,7,2.0936120433503808e-5,17.423541405596325
I(`Length Mm`^2),1.8255122284729525e-6,1.0259375414254199e-4,0.0177936000464182,0.9858035103761227,RS.glm.44,n ~ I(`Length Mm`^2) + `Length Mm` + Intertidal + I(Julian^2) + Julian,1401.9232002532476,422.9349645582315,632,429.5963078114579,637,7,2.0936120433503808e-5,17.423541405596325
`Length Mm`,0.005136355736842245,0.08837545988057571,0.05811970589780409,0.9536532778871545,RS.glm.44,n ~ I(`Length Mm`^2) + `Length Mm` + Intertidal + I(Julian^2) + Julian,1401.9232002532476,422.9349645582315,632,429.5963078114579,637,7,2.0936120433503808e-5,17.423541405596325
IntertidalUpstream,-0.4545323131976465,0.2337697148646831,-1.9443592745140283,0.05185214133185812,RS.glm.44,n ~ I(`Length Mm`^2) + `Length Mm` + Intertidal + I(Julian^2) + Julian,1401.9232002532476,422.9349645582315,632,429.5963078114579,637,7,2.0936120433503808e-5,17.423541405596325
I(Julian^2),4.994593789787525e-4,0.002130533210879867,0.23442928579014544,0.8146517252286058,RS.glm.44,n ~ I(`Length Mm`^2) + `Length Mm` + Intertidal + I(Julian^2) + Julian,1401.9232002532476,422.9349645582315,632,429.5963078114579,637,7,2.0936120433503808e-5,17.423541405596325
Julian,-0.2413073945965686,1.0317466300017966,-0.2338824160696783,0.8150762646034971,RS.glm.44,n ~ I(`Length Mm`^2) + `Length Mm` + Intertidal + I(Julian^2) + Julian,1401.9232002532476,422.9349645582315,632,429.5963078114579,637,7,2.0936120433503808e-5,17.423541405596325
(Intercept),0.41590441140095313,0.371396944597229,1.1198379993459326,0.26278280303066837,RS.glm.16,n ~ SEX + Distance + origin,1402.4063542905071,428.66339514814956,647,443.3396272526146,650,5,1.6442984285588862e-5,17.906695442855835
SEXM,0.3518377985629731,0.1839489640406794,1.9126924709680122,0.05578743362224203,RS.glm.16,n ~ SEX + Distance + origin,1402.4063542905071,428.66339514814956,647,443.3396272526146,650,5,1.6442984285588862e-5,17.906695442855835
Distance,-0.0019261462586293726,9.520325627940994e-4,-2.023193674149515,0.043053183623755646,RS.glm.16,n ~ SEX + Distance + origin,1402.4063542905071,428.66339514814956,647,443.3396272526146,650,5,1.6442984285588862e-5,17.906695442855835
originHatchery,-0.38720073045861564,0.1916859596141856,-2.0199743958188217,0.0433860434528032,RS.glm.16,n ~ SEX + Distance + origin,1402.4063542905071,428.66339514814956,647,443.3396272526146,650,5,1.6442984285588862e-5,17.906695442855835
(Intercept),-6.609354986659515,3.595532102101245,-1.8382133155748985,0.0660309784401239,RS.glm.96,n ~ SEX + Julian + origin,1402.9948004266732,428.0792746038118,647,442.115317709647,650,5,1.2251836338730306e-5,18.495141579021947
SEXM,0.4026123365421318,0.18420093396129636,2.185723643652791,0.02883583001241468,RS.glm.96,n ~ SEX + Julian + origin,1402.9948004266732,428.0792746038118,647,442.115317709647,650,5,1.2251836338730306e-5,18.495141579021947
Julian,0.02662808905230141,0.014940061767033337,1.7823279091830004,0.07469577400811904,RS.glm.96,n ~ SEX + Julian + origin,1402.9948004266732,428.0792746038118,647,442.115317709647,650,5,1.2251836338730306e-5,18.495141579021947
originHatchery,-0.5780722622986189,0.19872520439209504,-2.908902592738325,0.0036269984787427535,RS.glm.96,n ~ SEX + Julian + origin,1402.9948004266732,428.0792746038118,647,442.115317709647,650,5,1.2251836338730306e-5,18.495141579021947
(Intercept),-6.008212066768759,3.6079671878879878,-1.665262391226405,0.09586041826106674,RS.glm.109,n ~ SEX + Intertidal + Julian + origin,1403.1791554644153,428.4563659602542,646,444.4077959889461,650,6,1.1172979425188681e-5,18.679496616764027
SEXM,0.39797677677699445,0.1844294715810576,2.1578805890688777,0.0309371170400471,RS.glm.109,n ~ SEX + Intertidal + Julian + origin,1403.1791554644153,428.4563659602542,646,444.4077959889461,650,6,1.1172979425188681e-5,18.679496616764027
IntertidalUpstream,-0.3146785754813838,0.22892605608930675,-1.374586103726978,0.16925979921718512,RS.glm.109,n ~ SEX + Intertidal + Julian + origin,1403.1791554644153,428.4563659602542,646,444.4077959889461,650,6,1.1172979425188681e-5,18.679496616764027
Julian,0.024260685874151037,0.014974931608788296,1.6200865892377923,0.10521367779269265,RS.glm.109,n ~ SEX + Intertidal + Julian + origin,1403.1791554644153,428.4563659602542,646,444.4077959889461,650,6,1.1172979425188681e-5,18.679496616764027
originHatchery,-0.5227177150833965,0.19989086955216298,-2.615015464460669,0.008922341564389355,RS.glm.109,n ~ SEX + Intertidal + Julian + origin,1403.1791554644153,428.4563659602542,646,444.4077959889461,650,6,1.1172979425188681e-5,18.679496616764027
(Intercept),75.41368055622802,124.36873242126381,0.6063717068433693,0.5442679519325893,RS.glm.23,n ~ I(`Length Mm`^2) + `Length Mm` + I(Julian^2) + Julian,1403.5075595376384,422.15133082126886,633,425.1619110529314,637,6,9.481061432719268e-6,19.007900689987082
I(`Length Mm`^2),1.546549516211978e-5,1.0248911244657382e-4,0.1508989081175011,0.8800554618204008,RS.glm.23,n ~ I(`Length Mm`^2) + `Length Mm` + I(Julian^2) + Julian,1403.5075595376384,422.15133082126886,633,425.1619110529314,637,6,9.481061432719268e-6,19.007900689987082
`Length Mm`,-0.007270212542112083,0.08824498717996004,-0.0823866915781377,0.9343392186537451,RS.glm.23,n ~ I(`Length Mm`^2) + `Length Mm` + I(Julian^2) + Julian,1403.5075595376384,422.15133082126886,633,425.1619110529314,637,6,9.481061432719268e-6,19.007900689987082
I(Julian^2),0.0012989808853331652,0.0021184852962047402,0.6131649285743381,0.5397672919464849,RS.glm.23,n ~ I(`Length Mm`^2) + `Length Mm` + I(Julian^2) + Julian,1403.5075595376384,422.15133082126886,633,425.1619110529314,637,6,9.481061432719268e-6,19.007900689987082
Julian,-0.6265580282381515,1.0260604047876412,-0.6106443882978091,0.5414350297513315,RS.glm.23,n ~ I(`Length Mm`^2) + `Length Mm` + I(Julian^2) + Julian,1403.5075595376384,422.15133082126886,633,425.1619110529314,637,6,9.481061432719268e-6,19.007900689987082
(Intercept),-0.17468269784630258,0.18524151726867388,-0.9429997142214247,0.34568104909765146,RS.glm.47,n ~ SEX + Intertidal + origin,1403.7014508049497,428.01300715498655,647,441.31029093544163,650,5,8.605062060833292e-6,19.201791957298383
SEXM,0.3815535558613645,0.18447462722633226,2.068325393026737,0.03860943552055504,RS.glm.47,n ~ SEX + Intertidal + origin,1403.7014508049497,428.01300715498655,647,441.31029093544163,650,5,8.605062060833292e-6,19.201791957298383
IntertidalUpstream,-0.35837261616502203,0.22835201740302255,-1.5693866874516103,0.11655786411756817,RS.glm.47,n ~ SEX + Intertidal + origin,1403.7014508049497,428.01300715498655,647,441.31029093544163,650,5,8.605062060833292e-6,19.201791957298383
originHatchery,-0.41663890204606324,0.19185606292219998,-2.1716222865212007,0.029884164589231255,RS.glm.47,n ~ SEX + Intertidal + origin,1403.7014508049497,428.01300715498655,647,441.31029093544163,650,5,8.605062060833292e-6,19.201791957298383
(Intercept),-14.863795502809353,121.74024222511012,-0.12209434802441643,0.9028242980147257,RS.glm.9,n ~ SEX + Distance + I(Julian^2) + Julian + origin,1403.8798147208288,428.9366552190765,645,446.2778235227572,650,7,7.870870638977772e-6,19.3801558731775
SEXM,0.3696852621301753,0.18562099655848852,1.9916133895644115,0.04641349312953144,RS.glm.9,n ~ SEX + Distance + I(Julian^2) + Julian + origin,1403.8798147208288,428.9366552190765,645,446.2778235227572,650,7,7.870870638977772e-6,19.3801558731775
Distance,-0.001780279443997168,9.561406783697255e-4,-1.8619430009322961,0.06261112497218209,RS.glm.9,n ~ SEX + Distance + I(Julian^2) + Julian + origin,1403.8798147208288,428.9366552190765,645,446.2778235227572,650,7,7.870870638977772e-6,19.3801558731775
I(Julian^2),-1.6113934055995104e-4,0.0020753016218056537,-0.07764622687460189,0.938109469624611,RS.glm.9,n ~ SEX + Distance + I(Julian^2) + Julian + origin,1403.8798147208288,428.9366552190765,645,446.2778235227572,650,7,7.870870638977772e-6,19.3801558731775
Julian,0.10215148913402315,1.0055252680262505,0.10159017618178477,0.9190819773758298,RS.glm.9,n ~ SEX + Distance + I(Julian^2) + Julian + origin,1403.8798147208288,428.9366552190765,645,446.2778235227572,650,7,7.870870638977772e-6,19.3801558731775
originHatchery,-0.49687836216072917,0.20057730098919657,-2.4772412417070657,0.013240237591543346,RS.glm.9,n ~ SEX + Distance + I(Julian^2) + Julian + origin,1403.8798147208288,428.9366552190765,645,446.2778235227572,650,7,7.870870638977772e-6,19.3801558731775
(Intercept),-4.728897915479207,3.6724627079096708,-1.2876639714527827,0.19786296028322667,RS.glm.97,n ~ Distance + Julian + origin,1403.9427808508487,428.4894159685429,647,441.55496772280856,650,5,7.626931629504089e-6,19.44312200319746
Distance,-0.0019894571436560177,9.559828019883268e-4,-2.081059554123977,0.037428455315635996,RS.glm.97,n ~ Distance + Julian + origin,1403.9427808508487,428.4894159685429,647,441.55496772280856,650,5,7.626931629504089e-6,19.44312200319746
Julian,0.022226255955704648,0.015069433889097305,1.4749230873088925,0.14023322252737694,RS.glm.97,n ~ Distance + Julian + origin,1403.9427808508487,428.4894159685429,647,441.55496772280856,650,5,7.626931629504089e-6,19.44312200319746
originHatchery,-0.48081591663318396,0.20022973244818207,-2.401321276087783,0.016335986882222143,RS.glm.97,n ~ Distance + Julian + origin,1403.9427808508487,428.4894159685429,647,441.55496772280856,650,5,7.626931629504089e-6,19.44312200319746
(Intercept),-0.2141596127701968,0.18093299093320656,-1.1836404829523668,0.23655540801403008,RS.glm.27,n ~ SEX + origin,1404.0768964337287,427.6074213376899,648,438.42680329555077,650,4,7.132257665484451e-6,19.577237586077445
SEXM,0.3858564582524628,0.18445845527627386,2.091833945343106,0.03645337264178299,RS.glm.27,n ~ SEX + origin,1404.0768964337287,427.6074213376899,648,438.42680329555077,650,4,7.132257665484451e-6,19.577237586077445
originHatchery,-0.46533933148863577,0.19144911824897948,-2.430616216698696,0.015073171163059916,RS.glm.27,n ~ SEX + origin,1404.0768964337287,427.6074213376899,648,438.42680329555077,650,4,7.132257665484451e-6,19.577237586077445
(Intercept),0.6410593997391038,0.3534747027295303,1.8135934333881478,0.06974034216260311,RS.glm.28,n ~ Distance + origin,1404.099856446123,428.252170600048,648,439.06972884699144,650,4,7.050847492021618e-6,19.600197598471823
Distance,-0.002112147113179512,9.519686898757745e-4,-2.218714896448047,0.026506126936885515,RS.glm.28,n ~ Distance + origin,1404.099856446123,428.252170600048,648,439.06972884699144,650,4,7.050847492021618e-6,19.600197598471823
originHatchery,-0.3807633294171653,0.1915223888516319,-1.988087824615294,0.04680197769188342,RS.glm.28,n ~ Distance + origin,1404.099856446123,428.252170600048,648,439.06972884699144,650,4,7.050847492021618e-6,19.600197598471823
(Intercept),0.33146802112439083,0.35896283307709526,0.9234048502542342,0.355796265058516,RS.glm.22,n ~ SEX + Distance,1404.4397120065369,427.69476431714804,648,438.1422917416483,650,4,5.948981574910453e-6,19.940053158885576
SEXM,0.34511541494217685,0.18378381289839235,1.8778335779385484,0.060403935226804394,RS.glm.22,n ~ SEX + Distance,1404.4397120065369,427.69476431714804,648,438.1422917416483,650,4,5.948981574910453e-6,19.940053158885576
Distance,-0.002367265760187539,9.515094040420896e-4,-2.4879057948678183,0.012849776545563468,RS.glm.22,n ~ SEX + Distance,1404.4397120065369,427.69476431714804,648,438.1422917416483,650,4,5.948981574910453e-6,19.940053158885576
(Intercept),-12.215777021622882,122.3043628013715,-0.09988014116439922,0.9204394825562427,RS.glm.18,n ~ SEX + I(Julian^2) + Julian + origin,1404.9929687179283,428.08526396703957,646,442.123471794041,650,6,4.5113285341302625e-6,20.493309870277017
SEXM,0.40312818639761727,0.18583501943577818,2.169279975440433,0.0300614345551875,RS.glm.18,n ~ SEX + I(Julian^2) + Julian + origin,1404.9929687179283,428.08526396703957,646,442.123471794041,650,6,4.5113285341302625e-6,20.493309870277017
I(Julian^2),-9.555104174996614e-5,0.002085363444870252,-0.045819850724347556,0.9634538368361234,RS.glm.18,n ~ SEX + I(Julian^2) + Julian + origin,1404.9929687179283,428.08526396703957,646,442.123471794041,650,6,4.5113285341302625e-6,20.493309870277017
Julian,0.0729354543965636,1.0102863310405972,0.07219285479339299,0.9424484313868939,RS.glm.18,n ~ SEX + I(Julian^2) + Julian + origin,1404.9929687179283,428.08526396703957,646,442.123471794041,650,6,4.5113285341302625e-6,20.493309870277017
originHatchery,-0.5788418830647509,0.19938167069275622,-2.9031850372882895,0.0036938831682835193,RS.glm.18,n ~ SEX + I(Julian^2) + Julian + origin,1404.9929687179283,428.08526396703957,646,442.123471794041,650,6,4.5113285341302625e-6,20.493309870277017
(Intercept),-41.3473501598735,122.92157357499005,-0.33637179347243684,0.7365905170727727,RS.glm.42,n ~ SEX + Intertidal + I(Julian^2) + Julian + origin,1405.1081376639577,428.4880362730572,645,444.5154695947175,650,7,4.258884247810194e-6,20.608478816306388
SEXM,0.40107672249232185,0.18591005363482085,2.157369731494717,0.03097686769637967,RS.glm.42,n ~ SEX + Intertidal + I(Julian^2) + Julian + origin,1405.1081376639577,428.4880362730572,645,444.5154695947175,650,7,4.258884247810194e-6,20.608478816306388
IntertidalUpstream,-0.32526534443690597,0.2299970293888967,-1.4142154153083528,0.15729866316757152,RS.glm.42,n ~ SEX + Intertidal + I(Julian^2) + Julian + origin,1405.1081376639577,428.4880362730572,645,444.5154695947175,650,7,4.258884247810194e-6,20.608478816306388
I(Julian^2),-6.027196297296825e-4,0.0020963545001582797,-0.28750844844427587,0.7737230339718557,RS.glm.42,n ~ SEX + Intertidal + I(Julian^2) + Julian + origin,1405.1081376639577,428.4880362730572,645,444.5154695947175,650,7,4.258884247810194e-6,20.608478816306388
Julian,0.3162587965131399,1.0155110333570747,0.31142822295849615,0.7554751011050633,RS.glm.42,n ~ SEX + Intertidal + I(Julian^2) + Julian + origin,1405.1081376639577,428.4880362730572,645,444.5154695947175,650,7,4.258884247810194e-6,20.608478816306388
originHatchery,-0.5255278897243457,0.20034859996383989,-2.6230674425436273,0.008714202075791988,RS.glm.42,n ~ SEX + Intertidal + I(Julian^2) + Julian + origin,1405.1081376639577,428.4880362730572,645,444.5154695947175,650,7,4.258884247810194e-6,20.608478816306388
(Intercept),-2.501061127874214,3.568067793264716,-0.7009567286236423,0.4833300200115004,RS.glm.94,n ~ SEX + Distance + Julian,1405.776942501888,427.7883367172945,647,438.92392946433705,650,5,3.048363207684232e-6,21.277283654236726
SEXM,0.3520842859486835,0.18459591898517336,1.9073243216008624,0.05647860257167538,RS.glm.94,n ~ SEX + Distance + Julian,1405.776942501888,427.7883367172945,647,438.92392946433705,650,5,3.048363207684232e-6,21.277283654236726
Distance,-0.002355127536136898,9.549473363970004e-4,-2.4662381331129244,0.013654052582484566,RS.glm.94,n ~ SEX + Distance + Julian,1405.776942501888,427.7883367172945,647,438.92392946433705,650,5,3.048363207684232e-6,21.277283654236726
Julian,0.011650446786123182,0.014475815670929084,0.804821438112125,0.42092272864932134,RS.glm.94,n ~ SEX + Distance + Julian,1405.776942501888,427.7883367172945,647,438.92392946433705,650,5,3.048363207684232e-6,21.277283654236726
