variable,Estimate,Std. Error,z value,Pr(>|z|),name,model,AIC,residual_deviance,residual_df,null_deviance,null_df,df,AIC_weight,delta_AIC
`Length Mm`,1.7661613385581664e-4,0.04343952153024203,0.004065793720422514,0.9967559749007241,RS.glm.84,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Distance + Julian * origin,2243.126684093728,722.820263755755,717,1033.2269573564834,725,10,0.020544085453766788,4.159155086234023
SEXM,-3.3905045280952986,1.756808721982339,-1.9299224131068398,0.05361645186620515,RS.glm.84,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Distance + Julian * origin,2243.126684093728,722.820263755755,717,1033.2269573564834,725,10,0.020544085453766788,4.159155086234023
Distance,-0.0020767421760188856,1.8645655609108775e-4,-11.137941296118091,8.19927787191122e-29,RS.glm.84,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Distance + Julian * origin,2243.126684093728,722.820263755755,717,1033.2269573564834,725,10,0.020544085453766788,4.159155086234023
Julian,-0.04666793630268419,0.014215699376569036,-3.2828449073426813,0.0010276518664482388,RS.glm.84,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Distance + Julian * origin,2243.126684093728,722.820263755755,717,1033.2269573564834,725,10,0.020544085453766788,4.159155086234023
originHatchery,-1.3808011844793981,5.627931162676504,-0.24534791641316445,0.8061870533134522,RS.glm.84,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Distance + Julian * origin,2243.126684093728,722.820263755755,717,1033.2269573564834,725,10,0.020544085453766788,4.159155086234023
`Length Mm`:SEXM,0.00781174911722328,0.004093945986822212,1.9081221741488796,0.05637542737049031,RS.glm.84,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Distance + Julian * origin,2243.126684093728,722.820263755755,717,1033.2269573564834,725,10,0.020544085453766788,4.159155086234023
Julian:originHatchery,0.0028606901862711694,0.023226889444440155,0.12316286229863362,0.9019781332086377,RS.glm.84,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Distance + Julian * origin,2243.126684093728,722.820263755755,717,1033.2269573564834,725,10,0.020544085453766788,4.159155086234023
(Intercept),108.73357196596751,107.39210028153376,1.0124913441576897,0.3113031832737415,RS.glm.4,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + I(Julian^2) + Julian + origin,2243.868504378135,724.3749544665934,718,1031.3234947986307,725,9,0.014177595612500376,4.90097537064139
I(`Length Mm`^2),1.4663934414919987e-5,5.0619082758086494e-5,0.2896918240300867,0.7720520117316851,RS.glm.4,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + I(Julian^2) + Julian + origin,2243.868504378135,724.3749544665934,718,1031.3234947986307,725,9,0.014177595612500376,4.90097537064139
`Length Mm`,-8.186674643524888e-4,0.04329492440012506,-0.018909086358171907,0.9849136309720762,RS.glm.4,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + I(Julian^2) + Julian + origin,2243.868504378135,724.3749544665934,718,1031.3234947986307,725,9,0.014177595612500376,4.90097537064139
SEXM,-0.04804664317790345,0.11167969589548496,-0.4302182486498506,0.6670368886370835,RS.glm.4,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + I(Julian^2) + Julian + origin,2243.868504378135,724.3749544665934,718,1031.3234947986307,725,9,0.014177595612500376,4.90097537064139
Distance,-0.0020447461443227513,1.859901924674778e-4,-10.99383853092305,4.091469733802784e-28,RS.glm.4,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + I(Julian^2) + Julian + origin,2243.868504378135,724.3749544665934,718,1031.3234947986307,725,9,0.014177595612500376,4.90097537064139
I(Julian^2),0.001696622201739769,0.001839780205141297,0.9221874422817081,0.35643081217322425,RS.glm.4,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + I(Julian^2) + Julian + origin,2243.868504378135,724.3749544665934,718,1031.3234947986307,725,9,0.014177595612500376,4.90097537064139
Julian,-0.8629849979117913,0.8860693324951862,-0.9739474849915085,0.3300826146992149,RS.glm.4,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + I(Julian^2) + Julian + origin,2243.868504378135,724.3749544665934,718,1031.3234947986307,725,9,0.014177595612500376,4.90097537064139
originHatchery,-0.711407409985188,0.10814450572791835,-6.5783037723157545,4.758453142617341e-11,RS.glm.4,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + I(Julian^2) + Julian + origin,2243.868504378135,724.3749544665934,718,1031.3234947986307,725,9,0.014177595612500376,4.90097537064139
(Intercept),105.78512538370629,107.91991788366809,0.9802187349487886,0.326978158505282,RS.glm.56,n ~ `Length Mm` + SEX + Distance + I(Julian^2) + Julian * origin,2243.9492344345836,724.7561285833443,718,1031.8048348165314,725,9,0.013616712745296043,4.981705427089764
`Length Mm`,0.011695376189101775,0.0020957499324650622,5.5805208474206855,2.3979940682753648e-8,RS.glm.56,n ~ `Length Mm` + SEX + Distance + I(Julian^2) + Julian * origin,2243.9492344345836,724.7561285833443,718,1031.8048348165314,725,9,0.013616712745296043,4.981705427089764
SEXM,-0.04062555844226241,0.1081570388957641,-0.3756164079289849,0.707202090806503,RS.glm.56,n ~ `Length Mm` + SEX + Distance + I(Julian^2) + Julian * origin,2243.9492344345836,724.7561285833443,718,1031.8048348165314,725,9,0.013616712745296043,4.981705427089764
Distance,-0.0020438102149797767,1.8587671099978373e-4,-10.995515274542138,4.016130669125026e-28,RS.glm.56,n ~ `Length Mm` + SEX + Distance + I(Julian^2) + Julian * origin,2243.9492344345836,724.7561285833443,718,1031.8048348165314,725,9,0.013616712745296043,4.981705427089764
I(Julian^2),0.001691856021465645,0.0018641609969458368,0.907569691801036,0.36410561326295343,RS.glm.56,n ~ `Length Mm` + SEX + Distance + I(Julian^2) + Julian * origin,2243.9492344345836,724.7561285833443,718,1031.8048348165314,725,9,0.013616712745296043,4.981705427089764
Julian,-0.8606547263142413,0.8965384471120281,-0.9599752571533579,0.3370676678762523,RS.glm.56,n ~ `Length Mm` + SEX + Distance + I(Julian^2) + Julian * origin,2243.9492344345836,724.7561285833443,718,1031.8048348165314,725,9,0.013616712745296043,4.981705427089764
originHatchery,-0.7350294642389438,5.63740335462687,-0.13038440182494163,0.8962623067818263,RS.glm.56,n ~ `Length Mm` + SEX + Distance + I(Julian^2) + Julian * origin,2243.9492344345836,724.7561285833443,718,1031.8048348165314,725,9,0.013616712745296043,4.981705427089764
Julian:originHatchery,9.533706736278817e-5,0.02325954685005743,0.0040988359737779145,0.9967296112165991,RS.glm.56,n ~ `Length Mm` + SEX + Distance + I(Julian^2) + Julian * origin,2243.9492344345836,724.7561285833443,718,1031.8048348165314,725,9,0.013616712745296043,4.981705427089764
(Intercept),118.79886652832923,107.90791679271132,1.1009281807982558,0.2709279159176958,RS.glm.1,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Distance + I(Julian^2) + Julian * origin,2244.1068084930507,724.4864942492144,716,1037.5494376419963,725,11,0.012585066182156737,5.139279485556926
I(`Length Mm`^2),8.816812591225729e-6,5.072731816001077e-5,0.17380797785159036,0.8620163744091696,RS.glm.1,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Distance + I(Julian^2) + Julian * origin,2244.1068084930507,724.4864942492144,716,1037.5494376419963,725,11,0.012585066182156737,5.139279485556926
`Length Mm`,-0.0010539197089225421,0.043395472025870636,-0.024286398089972096,0.9806241626841056,RS.glm.1,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Distance + I(Julian^2) + Julian * origin,2244.1068084930507,724.4864942492144,716,1037.5494376419963,725,11,0.012585066182156737,5.139279485556926
SEXM,-3.456230814768407,1.7529128926738795,-1.9717071106119255,0.04864305145698729,RS.glm.1,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Distance + I(Julian^2) + Julian * origin,2244.1068084930507,724.4864942492144,716,1037.5494376419963,725,11,0.012585066182156737,5.139279485556926
Distance,-0.002070397717568057,1.8599412054947872e-4,-11.131522391414967,8.811753007236293e-29,RS.glm.1,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Distance + I(Julian^2) + Julian * origin,2244.1068084930507,724.4864942492144,716,1037.5494376419963,725,11,0.012585066182156737,5.139279485556926
I(Julian^2),0.001851074323318214,0.0018527074885049287,0.9991184980916591,0.31773729119603256,RS.glm.1,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Distance + I(Julian^2) + Julian * origin,2244.1068084930507,724.4864942492144,716,1037.5494376419963,725,11,0.012585066182156737,5.139279485556926
Julian,-0.9371382953453885,0.8910885001117514,-1.0516781388468843,0.2929472441651139,RS.glm.1,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Distance + I(Julian^2) + Julian * origin,2244.1068084930507,724.4864942492144,716,1037.5494376419963,725,11,0.012585066182156737,5.139279485556926
originHatchery,-0.4638688097586634,5.625850242744085,-0.08245310304108007,0.9342864096446113,RS.glm.1,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Distance + I(Julian^2) + Julian * origin,2244.1068084930507,724.4864942492144,716,1037.5494376419963,725,11,0.012585066182156737,5.139279485556926
`Length Mm`:SEXM,0.007966477962878159,0.0040849334633841815,1.9502099689717576,0.051151098087783425,RS.glm.1,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Distance + I(Julian^2) + Julian * origin,2244.1068084930507,724.4864942492144,716,1037.5494376419963,725,11,0.012585066182156737,5.139279485556926
Julian:originHatchery,-8.445838442493861e-4,0.02321117706800061,-0.03638694590003133,0.970973822950188,RS.glm.1,n ~ I(`Length Mm`^2) + `Length Mm` * SEX + Distance + I(Julian^2) + Julian * origin,2244.1068084930507,724.4864942492144,716,1037.5494376419963,725,11,0.012585066182156737,5.139279485556926
(Intercept),10.29423851607455,9.840783461621296,1.046079161910402,0.2955244851929419,RS.glm.86,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + Julian * origin,2244.7305251568873,722.727856622956,718,1027.314120979705,725,9,0.009213341120781359,5.76299614939353
I(`Length Mm`^2),1.3919871361051388e-5,5.069390313774279e-5,0.2745866958247237,0.7836337887791707,RS.glm.86,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + Julian * origin,2244.7305251568873,722.727856622956,718,1027.314120979705,725,9,0.009213341120781359,5.76299614939353
`Length Mm`,2.0759475406108283e-4,0.043349630716927004,0.004788847116522771,0.996179067425964,RS.glm.86,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + Julian * origin,2244.7305251568873,722.727856622956,718,1027.314120979705,725,9,0.009213341120781359,5.76299614939353
SEXM,-0.04823140264272832,0.11215087016079824,-0.43005821152859286,0.6671532970716029,RS.glm.86,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + Julian * origin,2244.7305251568873,722.727856622956,718,1027.314120979705,725,9,0.009213341120781359,5.76299614939353
Distance,-0.0020514391175550334,1.864344626194307e-4,-11.003540272179416,3.6741791532369763e-28,RS.glm.86,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + Julian * origin,2244.7305251568873,722.727856622956,718,1027.314120979705,725,9,0.009213341120781359,5.76299614939353
Julian,-0.04668075600026565,0.014283844928713698,-3.268080564668339,0.001082795384966197,RS.glm.86,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + Julian * origin,2244.7305251568873,722.727856622956,718,1027.314120979705,725,9,0.009213341120781359,5.76299614939353
originHatchery,-1.460821473418209,5.633392085118893,-0.25931471684300106,0.7953924252832815,RS.glm.86,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + Julian * origin,2244.7305251568873,722.727856622956,718,1027.314120979705,725,9,0.009213341120781359,5.76299614939353
Julian:originHatchery,0.003022023353199988,0.023249693532304366,0.12998121239753235,0.8965812909122863,RS.glm.86,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + Julian * origin,2244.7305251568873,722.727856622956,718,1027.314120979705,725,9,0.009213341120781359,5.76299614939353
(Intercept),108.98153659158275,108.58407970258001,1.0036603606172416,0.31554234961637273,RS.glm.3,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + I(Julian^2) + Julian * origin,2245.868242388083,724.3805540738556,717,1031.3328830663338,725,10,0.005216329219509621,6.900713380589423
I(`Length Mm`^2),1.4723174367719817e-5,5.063711259765761e-5,0.2907585684180754,0.7712359745392601,RS.glm.3,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + I(Julian^2) + Julian * origin,2245.868242388083,724.3805540738556,717,1031.3328830663338,725,10,0.005216329219509621,6.900713380589423
`Length Mm`,-8.654880204566325e-4,0.043306098826104825,-0.019985361044225904,0.9840550504288978,RS.glm.3,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + I(Julian^2) + Julian * origin,2245.868242388083,724.3805540738556,717,1031.3328830663338,725,10,0.005216329219509621,6.900713380589423
SEXM,-0.048034447069179274,0.11199818413754617,-0.42888594524164475,0.6680062288955155,RS.glm.3,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + I(Julian^2) + Julian * origin,2245.868242388083,724.3805540738556,717,1031.3328830663338,725,10,0.005216329219509621,6.900713380589423
Distance,-0.002044634340193769,1.8598793109924914e-4,-10.99337106504339,4.112722566668423e-28,RS.glm.3,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + I(Julian^2) + Julian * origin,2245.868242388083,724.3805540738556,717,1031.3328830663338,725,10,0.005216329219509621,6.900713380589423
I(Julian^2),0.0017012022769462435,0.0018651807639231354,0.9120843994594995,0.3617242900371019,RS.glm.3,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + I(Julian^2) + Julian * origin,2245.868242388083,724.3805540738556,717,1031.3328830663338,725,10,0.005216329219509621,6.900713380589423
Julian,-0.8650804352674071,0.897031151851262,-0.9643817090210121,0.3348545890698035,RS.glm.3,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + I(Julian^2) + Julian * origin,2245.868242388083,724.3805540738556,717,1031.3328830663338,725,10,0.005216329219509621,6.900713380589423
originHatchery,-0.6181642784865038,5.6406893497300565,-0.10959020079985206,0.9127343824749767,RS.glm.3,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + I(Julian^2) + Julian * origin,2245.868242388083,724.3805540738556,717,1031.3328830663338,725,10,0.005216329219509621,6.900713380589423
Julian:originHatchery,-3.847419414580364e-4,0.023272827298872662,-0.01653180924333475,0.9868101254457033,RS.glm.3,n ~ I(`Length Mm`^2) + `Length Mm` + SEX + Distance + I(Julian^2) + Julian * origin,2245.868242388083,724.3805540738556,717,1031.3328830663338,725,10,0.005216329219509621,6.900713380589423
(Intercept),-3.025874605786521,0.870059454906424,-3.477779120407303,5.055863571485794e-4,RS.glm.66,n ~ `Length Mm` + Distance + origin,2253.730811570203,715.3166889391466,722,989.2647303167454,725,5,1.0233631832486563e-4,14.763282562709264
`Length Mm`,0.011041466887911196,0.002078920721956101,5.311153413066201,1.0893357880798702e-7,RS.glm.66,n ~ `Length Mm` + Distance + origin,2253.730811570203,715.3166889391466,722,989.2647303167454,725,5,1.0233631832486563e-4,14.763282562709264
Distance,-0.002140119368645638,1.8709008109102986e-4,-11.438978251360902,2.6701149265060244e-30,RS.glm.66,n ~ `Length Mm` + Distance + origin,2253.730811570203,715.3166889391466,722,989.2647303167454,725,5,1.0233631832486563e-4,14.763282562709264
originHatchery,-0.7965482844376998,0.10773090359878704,-7.393869890892368,1.426159677682475e-13,RS.glm.66,n ~ `Length Mm` + Distance + origin,2253.730811570203,715.3166889391466,722,989.2647303167454,725,5,1.0233631832486563e-4,14.763282562709264
(Intercept),-3.076834105903004,0.8687052180377205,-3.5418621207929744,3.973130930865459e-4,RS.glm.59,n ~ `Length Mm` + SEX + Distance + origin,2254.3796264842713,716.9618896730351,721,993.8430860277418,725,6,7.398461533844121e-5,15.41209747677749
`Length Mm`,0.011020493256512623,0.0020663117032087017,5.333412785398878,9.638386650946333e-8,RS.glm.59,n ~ `Length Mm` + SEX + Distance + origin,2254.3796264842713,716.9618896730351,721,993.8430860277418,725,6,7.398461533844121e-5,15.41209747677749
SEXM,0.11853791911393596,0.10261404142539636,1.1551822486215666,0.2480158024272574,RS.glm.59,n ~ `Length Mm` + SEX + Distance + origin,2254.3796264842713,716.9618896730351,721,993.8430860277418,725,6,7.398461533844121e-5,15.41209747677749
Distance,-0.0021200358953112,1.8721718240554566e-4,-11.323938690193648,9.98812469362514e-30,RS.glm.59,n ~ `Length Mm` + SEX + Distance + origin,2254.3796264842713,716.9618896730351,721,993.8430860277418,725,6,7.398461533844121e-5,15.41209747677749
originHatchery,-0.8030664882698552,0.10822945795836995,-7.420036128969172,1.1708838992743808e-13,RS.glm.59,n ~ `Length Mm` + SEX + Distance + origin,2254.3796264842713,716.9618896730351,721,993.8430860277418,725,6,7.398461533844121e-5,15.41209747677749
(Intercept),1.6813915626714713,9.049002434822723,0.18580960440468827,0.8525940724714941,RS.glm.15,n ~ I(`Length Mm`^2) + `Length Mm` + Distance + origin,2255.474758019706,714.9790620044358,721,989.1404434703013,725,6,4.2789442561694506e-5,16.507229012212065
I(`Length Mm`^2),2.5925135342789883e-5,4.964717987354483e-5,0.5221874718528462,0.6015398079800063,RS.glm.15,n ~ I(`Length Mm`^2) + `Length Mm` + Distance + origin,2255.474758019706,714.9790620044358,721,989.1404434703013,725,6,4.2789442561694506e-5,16.507229012212065
`Length Mm`,-0.011093188615335366,0.04242924274722088,-0.26145148716004296,0.793744356312997,RS.glm.15,n ~ I(`Length Mm`^2) + `Length Mm` + Distance + origin,2255.474758019706,714.9790620044358,721,989.1404434703013,725,6,4.2789442561694506e-5,16.507229012212065
Distance,-0.002139658128122447,1.87315406598608e-4,-11.422755698400453,3.2186358260242065e-30,RS.glm.15,n ~ I(`Length Mm`^2) + `Length Mm` + Distance + origin,2255.474758019706,714.9790620044358,721,989.1404434703013,725,6,4.2789442561694506e-5,16.507229012212065
originHatchery,-0.7964673756975633,0.10778743688490965,-7.389241257754312,1.476690193953461e-13,RS.glm.15,n ~ I(`Length Mm`^2) + `Length Mm` + Distance + origin,2255.474758019706,714.9790620044358,721,989.1404434703013,725,6,4.2789442561694506e-5,16.507229012212065
